,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,330491.0,3603.476720929146,1388,916,1.51528384279476,3.84702760438257,39.290160634565744,12.831732291666667,27.1573859375,6.820429166666667,32.12817481943743,58.60535341534521,25.73164584836764,14.202062369395113,0.9977709415512421,0.8489295691004894,2.7005936273948135
0,359283.5,3597.61172747612,1397,878,1.5911161731207288,3.4139224317287047,36.02394805682341,12.5317375,26.060769791666665,8.825434375,30.363662133342203,53.93353070322532,26.079604035227142,10.828106386411976,0.9986092455042715,0.848352191992523,2.737034335767067
0,220163.0,3514.0553702116013,1386,844,1.6421800947867298,5.313263354877977,56.08837608913847,8.538714583333334,16.168514583333334,6.102978125,28.17918181280947,44.52645887935852,25.064791368353852,10.794609753956859,0.9980016824974023,0.9025257844616126,1.8712115598579295
0,231180.5,3534.5477962493896,1371,900,1.5233333333333334,5.337387885223883,54.04014665584432,8.6329953125,16.82742916666667,6.5174015625,28.423632823266164,45.06640838962894,27.156355385261527,12.103914042909,0.9979076201304997,0.8967325120297327,1.9446686698086386
0,229768.5,3533.3173434734344,1365,913,1.4950711938663745,5.423915810914028,54.334390700597204,8.931160416666666,16.518891666666665,7.334003125,29.571611856279198,44.50895283747155,28.92822731628211,13.007532007924578,0.9977864018573306,0.8951307295767399,1.9617459064258245
0,244147.0,3467.687839269638,1372,819,1.6752136752136753,4.60242394950583,49.25253617950879,8.7399109375,16.9812296875,6.6679739583333335,27.711060931519782,44.35820256338769,25.687525858854574,11.322209685038029,0.9981672558524894,0.8927922513155089,2.0118863857657603
0,303921.5,3357.7050780057907,1309,815,1.6061349693251534,3.5102320829556315,37.09570856575094,11.276551041666666,21.692467708333332,8.271359895833333,30.012571510752295,49.83655932911677,26.281500083127572,16.49040084939147,0.9975925101712476,0.8622437928034922,2.4939099055252534
0,205980.5,3610.302186489105,1376,1002,1.3732534930139721,6.69360449168732,63.279203020519,7.98429375,15.203192708333333,5.679565104166667,27.987140298067448,43.43181371911163,25.313142751477912,10.96724024765901,0.9978947871294926,0.9073787790225104,1.7851101498056945
0,253187.5,3728.076787352562,1431,993,1.4410876132930515,5.6123742285855345,54.89432350490052,9.427308333333333,18.329265104166666,6.644078125,30.427748168898898,46.65711200489174,28.628219157308703,10.89830041995467,0.998323249086889,0.8863723841578168,2.1541044250845274
0,259779.5,3664.052398443222,1416,959,1.4765380604796663,5.227294686455243,51.679520433819945,9.72199375,18.597500520833332,7.0180375,30.063279598761248,46.77864566790534,27.258322499411562,12.466251824926033,0.9980809376531812,0.8819123568281522,2.18157477875244
0,289314.0,3761.951891541481,1435,991,1.4480322906155398,4.91536876888087,48.916685795614896,10.713851041666667,21.426922916666665,6.92093125,30.42022730339652,50.44017392076044,26.000347718176894,13.009087031612108,0.9980578868190654,0.8709854226533722,2.3890843863642726
0,321717.0,3523.109183192253,1340,908,1.475770925110132,3.781957434639761,38.58141881434175,12.6517140625,25.768717708333334,7.5750296875,31.94899531430118,56.53097407949522,25.508405716795806,9.842244537767346,0.9984539256614448,0.8604637402642331,2.5596371728134883
0,335259.5,3627.9102685451508,1376,978,1.4069529652351738,4.013989163618033,39.258344406691975,12.515494270833333,24.697154166666667,8.738370833333333,30.72189221010383,53.30352084432352,25.038601285731122,17.66919262703807,0.997490195231883,0.8492288777835253,2.658542944852786
0,310279.5,3763.1894776821136,1406,1042,1.3493282149712091,4.721717032546462,45.64141377350866,11.921009895833333,22.411253125,7.6196453125,31.06183590237293,50.66731117701871,25.23583085530433,12.8453412232968,0.9981669574493126,0.8625092144063939,2.4961604680982425
0,287577.0,3400.412799358368,1243,987,1.259371833839919,4.2661304624500564,40.2076911785025,10.963251041666666,20.810513541666666,7.607494791666666,30.248750138323558,49.132278829778606,26.505784531301174,13.075054354520825,0.9980147860561782,0.8698024167828183,2.316911757754221
0,316838.0,3688.2117837667465,1404,974,1.4414784394250513,4.316073198290609,42.93331659054749,11.93329375,23.3966140625,7.797022395833333,30.280249050625034,52.120720246906224,24.31452788433369,16.788716287088796,0.997530344110739,0.855816905426574,2.5393357142786064
0,303709.0,3674.81480550766,1391,968,1.43698347107438,4.433480733201848,44.46448361681182,12.274479166666667,22.917753645833333,8.226646354166666,32.07618250515067,52.16020225804085,27.266386714249027,14.40290297347323,0.9977932296513246,0.8605719687039224,2.494765671349021
0,348331.5,3789.4493621587753,1411,1039,1.358036573628489,4.208717844926457,41.22488626025941,12.360609895833333,25.019514583333333,7.878694270833333,31.241272741074333,52.837202944652255,26.670851833494904,15.824280300232179,0.9979778566069009,0.843193690434034,2.813499963668323
0,220164.5,3640.3366767168045,1401,968,1.447314049586777,6.159794153916731,60.191589106552364,8.7019484375,15.223778645833333,7.221357291666667,30.01456842718645,42.33753412178727,29.435755360747223,12.534193691415252,0.9979124139177804,0.8979836734421832,1.943560268741137
0,209906.5,3674.929602265358,1399,1016,1.3769685039370079,6.771510172386277,64.33868213517077,8.36409375,15.043438020833333,7.2393442708333335,29.327164620868896,42.688108647598554,30.01399602767325,12.757873128315278,0.997701216092041,0.8999199667120913,1.9009611096931949
0,280613.0,3633.466611981392,1367,993,1.3766364551863042,4.837377455784301,47.047284410856,9.8272609375,21.015772916666666,6.3966484375,27.738680297623876,50.427688194401384,22.958594744042916,16.310533544436442,0.997396261100709,0.8735701612572008,2.3184825478920166
0,273458.0,3581.667622089386,1360,970,1.402061855670103,4.824141184386633,46.91156578020551,9.4545359375,18.897390104166668,7.205166145833333,27.92772567081001,46.16647652857474,25.895909427586645,15.086291676533488,0.9977646171835468,0.8770268205112254,2.1958059504317067
0,227354.0,3670.887955904007,1404,1004,1.3984063745019921,6.200093246654996,59.270645710218865,8.5876109375,17.915898958333333,5.401917708333333,27.4782937317251,48.18369100741582,23.861553252335895,11.144102932396635,0.9978013949154598,0.8978708102738064,1.9134978587049276
0,229080.5,3742.7874524593353,1425,1021,1.3956904995102841,6.351151669391328,61.15080905745815,8.217227083333333,16.949930729166667,5.5340260416666665,26.75756863134117,45.63661766294641,23.307681350508073,15.05066103595924,0.9972828172896621,0.8942623786859012,1.9699703788803338
0,380033.5,3775.792525291443,1383,1059,1.3059490084985836,3.853862883140565,37.514085453115925,14.431504166666667,30.447519270833332,8.055049479166666,33.1708849022123,60.494696538744044,27.705946512599233,13.188639125638108,0.9981803093063553,0.832045963227894,2.9981228292856468
0,389334.5,3747.258474946022,1416,976,1.4508196721311475,3.5496879932294725,36.06653424768364,16.417396354166666,32.914872395833335,8.414529166666666,35.561518872994746,64.20432213562557,25.69542059450119,20.75963931647621,0.996842459827076,0.8176578344038831,3.1429305061850137
0,380353.5,3953.2382541894913,1486,1091,1.3620531622364802,4.2624190391307035,41.08833675616808,13.107871875,25.241685416666666,10.532777083333333,31.831068943988,51.14153648243636,28.85759906124339,16.06143929478226,0.9982046069894129,0.8341431178642731,3.0382235194269875
0,11.5,25.213202953338623,9,10,0.9,7.826086956521739,55.278748101412475,10.1467546875,17.97295,8.5540421875,32.39696822298136,47.321378697573536,30.616253092112743,12.842488827978702,0.9977235225200016,0.8904393105648768,2.104303025908231
0,353209.5,3597.5183548927307,1363,943,1.445387062566278,3.6389423274289054,36.641535161965066,15.119828125,28.631925,10.246494791666667,36.659369007282784,59.501463680899306,30.923424907762328,11.911587567766981,0.9982020751648146,0.8445620196230705,2.8578063874802524
0,365360.0,3878.2849353551865,1450,1074,1.3500931098696463,4.262371359754763,41.16787289195036,11.859769270833333,23.990310416666667,9.489608854166667,28.910863144126818,49.64315545163611,25.403410354696245,16.626791374834987,0.9980700256694527,0.8432353286197931,2.814439703840123
0,331539.0,3715.4422295093536,1402,982,1.4276985743380854,4.152645691758737,41.637668451740026,11.7378140625,23.451413541666668,8.6639625,29.244302074877368,51.150111516066765,24.324870795448426,16.04751341177734,0.9978186480797305,0.8518049053836836,2.6493454820667752
0,330578.0,3754.7214518785477,1441,989,1.4570273003033367,4.311082407177731,42.64631397490743,10.4152234375,20.517122395833333,8.710008854166666,27.25058337328672,45.40073739249062,24.719817695650008,14.97361355344654,0.9982291694652007,0.8583463815499026,2.5697785675841067
0,370306.5,3636.748806834221,1391,927,1.500539374325782,3.4821343940762586,35.7162023459219,12.1980234375,26.4653125,7.775140625,29.318733518958503,53.779387895385504,24.078006750867242,11.829701753825201,0.9985574850063557,0.8407101749988055,2.8080090209739894
0,454304.5,3759.081841468811,1398,1021,1.3692458374142997,3.1418530963263627,31.10402008093811,16.71407760416667,36.04242552083333,10.982276041666667,34.11274088329843,64.16127863124314,27.098434484049108,13.644265017970863,0.9983154826656087,0.8022954000743924,3.491758863213595
0,253435.5,3753.366108894348,1478,944,1.5656779661016949,5.505274517579424,55.58714997463536,10.083590104166667,18.910333333333334,7.765735416666667,31.00614560532561,48.06437207551857,28.132306315811743,12.621520817978922,0.9978610505265262,0.8831282055393185,2.187894042048489
0,407635.5,3690.5721819400787,1388,978,1.4192229038854807,3.3300926931045014,33.41299526196799,15.051540104166667,30.998955729166667,8.839905729166667,34.51293840076737,59.0681309172326,29.27025106534983,10.498686706558157,0.998740414604403,0.8275591702662338,3.175435441169227
0,414686.0,3764.5894190073013,1402,989,1.4175935288169867,3.3436817254500997,34.17557740965871,16.883216145833334,34.027321875,9.005214583333334,35.772464672131605,64.22042524882674,25.664776179616023,12.250422999602247,0.9982937664850036,0.8212103106792609,3.250787883623631
0,440017.5,3725.3173434734344,1391,983,1.4150559511698881,3.107496860920304,31.539630377391735,13.448005729166667,30.179149479166668,9.361286979166668,29.080084908102776,55.55389250675072,23.479650949233715,15.853691568436451,0.9983420696856605,0.8091067252349927,3.3806395098642357
0,384388.5,3474.901046514511,1334,864,1.5439814814814814,2.998466395326603,31.41336768157123,12.754890625,25.520333854166665,8.373674479166667,29.920424906786025,51.0423731353116,24.448447317524813,11.715235122468254,0.9986920980443876,0.8354313692885885,2.937968238423058
0,4.5,8.242640614509583,4,3,1.3333333333333333,2.6666666666666665,15.09802762221398,21.2483890625,44.79127916666667,12.825871875,36.85190905924852,71.03305448425924,26.36784624982507,10.66015177450856,0.9986901951984339,0.7856490035563812,3.887572810158894
0,577797.5,3547.4267424345016,1517,552,2.7481884057971016,1.4492689912988548,21.779665874185092,18.615986979166667,46.17423229166667,9.287582291666666,32.547259055420696,70.07624522011876,22.38205188148573,18.650053380824883,0.9980298715448402,0.7476807262967826,4.207572948347082
0,635124.0,3697.188280940056,1384,837,1.6535244922341696,1.823908402138795,21.522098337837154,23.499153125,54.74344166666667,10.8900640625,37.05390878941749,77.13207095968521,23.447823304850267,18.222387541949175,0.9979116085678571,0.7250271304726688,4.552401829020483
0,771719.5,4135.185311079025,1478,1025,1.441951219512195,1.9630837370313954,22.157995951850037,29.928353125,64.79750833333334,17.253202604166667,39.97948587317794,78.51504428053863,27.66357149611036,20.063170824670536,0.9978631383665753,0.6737894349244402,5.283105924038541
0,807723.5,4139.847217321396,1500,968,1.5495867768595042,1.7976448623817431,21.218071509326773,32.68772135416667,67.81517708333334,20.989261979166667,41.6143687532907,79.19239315235903,29.69705482744164,24.197107272692072,0.9973967792744629,0.6531868425024432,5.563593939208127
0,750600.0,3974.433005928993,1410,1012,1.3932806324110671,1.9010391686650678,21.044654567836094,27.3873734375,58.941802083333336,17.76366979166667,38.461768404470014,73.36513964469665,28.167418920760728,21.315579385787103,0.9979288124174637,0.6830433903476544,5.2231416820368715
0,769408.0,3937.95782828331,1445,914,1.5809628008752736,1.716553506072201,20.155121674505338,29.050398958333332,63.18020364583333,18.222559375,39.23597681480184,76.93440724951043,28.02337206525891,21.866838448885467,0.9977266415607234,0.6741336273073342,5.313023037481054
0,130.5,49.55634891986847,20,10,2.0,1.5325670498084292,18.818633856457843,28.123703125,61.87623020833333,17.324054166666667,37.894802367807614,74.05884970467967,27.37595685810936,22.832923788865905,0.9978100263983639,0.666894483073944,5.369716976811647
0,693335.5,3858.9111474752426,1369,974,1.4055441478439425,1.923175720845103,21.47761833067641,24.912427083333334,59.7084234375,13.787504166666666,37.03728955313277,78.79223505843729,25.41771719891753,23.854606240968828,0.9973701266654922,0.6919428161234092,4.971125976733168
0,706243.5,3872.803501367569,1389,941,1.4760892667375134,1.8507058826028133,21.237161064427355,32.20500052083333,68.8871046875,16.1498046875,45.28692524585828,89.29029924658248,27.124006619931794,19.910344079891733,0.9971475802580159,0.6880466780831493,5.161181250920309
0,853657.5,4167.9060916900635,1494,1016,1.470472440944882,1.778118273429332,20.34942724587688,33.09824270833333,77.1267453125,16.621930729166667,40.78438497446368,85.23739085453205,25.699169785986324,21.04008793336614,0.9975978022185996,0.6345011701229936,5.77840920956444
0,757705.5,3953.313167333603,1375,988,1.3917004048582995,1.7929129457289146,20.626331733124864,28.994091666666666,68.3895140625,13.609189583333333,40.09333422735752,83.82436342923194,24.83978853173995,21.935380071977328,0.9974833317101013,0.6684573888535621,5.39590444038819
0,830232.5,4237.303062319756,1498,1040,1.4403846153846154,1.876486405916415,21.626155615378075,35.33748125,73.768621875,18.890906770833332,43.97994898423482,83.84722873946562,28.120393219391204,26.583237957857143,0.9969071845659984,0.6397754200502782,5.755477536378846
0,751451.5,3960.5680035352707,1440,954,1.509433962264151,1.8281419359732465,20.874399626093446,27.877438020833335,64.9700046875,12.445232291666667,39.03093237686103,80.52241734817532,23.88680919719342,27.638036852074116,0.997034161143345,0.6701784758997347,5.421374195106323
0,186.5,56.041630029678345,20,15,1.3333333333333333,1.6085790884718498,16.84002303690802,24.316755729166665,59.330856770833336,12.5446875,38.778034276772466,81.72750335174624,24.763455873067144,23.179984792826456,0.9973290080591646,0.6988411557072206,5.120213377590104
0,808836.5,4304.332501769066,1530,1055,1.4502369668246446,1.9956443607577057,22.90608582301311,32.28588229166667,71.45060364583334,18.407083333333333,41.8469405052346,83.23230797743263,27.950488923744935,23.560871162189486,0.9973599351018577,0.6466347165715787,5.716333959437182
0,808985.0,4124.398517489433,1485,1034,1.4361702127659575,1.898045081181975,21.027167538420407,34.55632083333333,75.35212291666667,15.885558333333334,43.79149052666586,87.40438140997217,25.815753789690724,24.55693489080349,0.9969393472946522,0.647253609660631,5.646431585990948
0,94.5,37.899494767189026,10,13,0.7692307692307693,1.3756613756613756,15.199700567282418,32.27324479166667,74.13105364583333,14.78315,43.867624650671054,90.22296790708418,25.959390060775693,21.837500063243237,0.9971296061856761,0.6620842450025776,5.600540784487833
0,905.0,123.39696824550629,45,31,1.4516129032258065,1.5414364640883977,16.825206378102195,33.590572395833334,66.37097552083333,20.3451890625,47.98568399550137,88.15847872094953,32.24832655914561,14.50713654241261,0.9978336962573503,0.7085539361693325,4.985893220682806
0,22.5,18.242640614509583,6,6,1.0,1.6,14.79084162622909,23.511147395833333,54.6397296875,14.607919791666667,35.66448191867129,71.42754200491882,26.381224999708248,17.008107756926638,0.9984419714638175,0.6968783848991518,5.063636348154465
0,650702.5,3705.4654029607773,1379,831,1.6594464500601684,1.7610951241158594,21.101000614780602,23.688198958333334,51.36634895833333,13.7854890625,36.730561680437354,71.5268225832616,25.42343585723341,19.208102455415474,0.9980413290288093,0.7202692544309948,4.66363505693317
0,619522.0,3678.8451347351074,1253,979,1.2798774259448418,1.9800539770984726,21.845715770165015,25.457884895833335,56.915053125,13.821143229166667,39.820150563519164,81.58171290738765,25.967673841426286,19.760587876110364,0.997366381032002,0.7252111065705998,4.564326806745484
0,815715.0,4213.805588126183,1487,1041,1.4284341978866475,1.8976811754105294,21.767599632866187,33.5910171875,69.93596145833334,19.74084375,42.730621256365026,80.56948804773127,31.638948990862804,18.850879292422917,0.9979266803338761,0.6597993917791372,5.468615417016706
0,625900.0,3799.5558075904846,1376,927,1.4843581445523193,2.0379485540821216,23.065384781905387,22.130956770833333,54.820540625,9.323303645833333,36.280904783186884,78.19743155388404,23.12535121946096,17.780290486218586,0.997954704225222,0.7275948175222435,4.591788467465393
0,661352.0,3825.6146849393845,1310,1005,1.3034825870646767,1.990694819097848,22.129407210719656,25.467306770833332,59.299982291666666,11.811633854166667,38.77167352089795,80.85239916817359,24.29815733684219,16.958407328873143,0.9979691490359495,0.7118894065926054,4.728677743727986
0,889521.5,4325.185318112373,1525,1080,1.412037037037037,1.8515572698355238,21.030664279632177,38.83762604166667,80.80555989583333,20.225041666666666,44.912111433862194,85.95473396784723,28.545086650302252,19.67635744031925,0.9976347326003964,0.6237861493902215,5.937242161131884
0,748705.0,4028.6685044765472,1422,1004,1.4163346613545817,1.9068765401593417,21.677656645756738,32.93500885416667,75.20139791666666,12.6405765625,45.4174595948166,93.04645035838722,25.601288108480208,15.623044009915583,0.9977959593246284,0.678096702675031,5.401373391419262
0,838373.0,4242.0309871435165,1457,1102,1.322141560798548,1.915154710373545,21.46398666928181,32.20593489583333,68.46451979166666,20.78402552083333,40.44462814152428,77.97385223124365,28.79796208290643,28.900791813902796,0.9970934682632461,0.6341155094626583,5.922901560907489
0,2.5,8.242640614509583,4,3,1.3333333333333333,4.8,27.176449719985165,30.7934859375,68.8295390625,16.899422916666666,43.79852162131526,89.64431612423226,27.570261395514105,26.19877083201849,0.9963251789453886,0.6772481164428973,5.360419695843408
0,811689.0,4029.8400826454163,1413,1018,1.388015717092338,1.7721491852174909,20.007183898877052,35.061795833333335,73.19617135416667,19.1979046875,43.994163983513936,84.78531817323862,28.18675039441696,21.679613749201742,0.9974120562579818,0.6482547741451491,5.6631253056208015
0,718031.0,3949.3304119110107,1360,1010,1.3465346534653466,1.913009326895357,21.722196816634927,29.874946354166667,62.53368489583333,18.2898796875,42.093978261225196,80.23040958775836,28.96572661274486,21.20913456719153,0.9975441615557441,0.6813430542413347,5.162588026438231
0,501281.5,3408.0440559387207,1345,688,1.9549418604651163,1.8459887308827476,23.170143496656564,13.813038020833334,37.432588020833336,5.971770833333333,28.66982169368186,62.907060484098885,20.274329828360507,12.997291727410605,0.9986911348592911,0.7905405063332451,3.689976883935952
0,751038.5,3999.1954181194305,1353,1062,1.2740112994350283,1.9131988573155703,21.295265145937854,27.090167708333333,63.127075,14.2337796875,38.242951175034065,78.27174742967205,24.95754097953586,24.270601885357003,0.997496505269506,0.6710454756884386,5.332181447706497
0,579873.5,3492.4115846157074,1268,822,1.5425790754257906,1.7974540999028237,21.033792157010097,19.690588541666667,47.01268541666666,10.418186979166666,34.15293397241963,71.08305444100965,22.57469747315836,20.126128230631963,0.9978229764302128,0.7447504774306062,4.291724326106117
0,743763.0,4029.6146820783615,1449,969,1.4953560371517027,1.8878070030372578,21.831947120280915,30.866272916666667,59.89172083333333,19.750980208333335,42.79688613556504,74.94193721640148,32.09033782701097,24.400352452068585,0.9974878927707518,0.6753187950269977,5.269614774443472
0,460034.5,3346.5192263126373,1181,880,1.3420454545454545,2.259134912707634,24.344241425545547,12.597003645833333,33.372805729166664,6.1563359375,27.501634718098064,59.28502550139285,20.043029550290388,12.70391636362072,0.9986804534887503,0.8057089083770924,3.406800370324149
0,708081.0,3945.4725471735,1400,952,1.4705882352941178,1.8822705311962897,21.984424974684742,30.939170833333332,68.61968697916667,13.228968229166666,43.879053134487144,88.66783699117565,25.267438060757147,18.725389199432747,0.9974189382563308,0.6924052351833108,5.1119621107338995
0,615301.0,3712.0999672412872,1381,852,1.6208920187793427,1.9122543275567567,22.3950329461398,20.143748958333333,51.2387015625,10.080125,33.212369601856324,74.1296926086407,22.681564852343012,18.518271723552548,0.9979854080914662,0.7340580137576324,4.368840454690349
0,820019.5,4162.048233509064,1429,1095,1.3050228310502283,1.908192427131306,21.124675081575397,33.59451875,72.61119114583333,19.900491666666667,42.657470056516054,83.95446263865757,28.275681103053863,22.425843110064275,0.997444954131126,0.6419012024541758,5.830356273103101
0,747372.0,4055.805590391159,1444,1027,1.4060370009737098,1.984270216170796,22.00986789316188,29.3355046875,66.32329947916666,15.88856875,40.11339181309029,82.46599574375655,25.823640790979162,23.449082277529847,0.9972792810031282,0.6760812038901768,5.280684429283944
0,792422.5,4045.087770819664,1401,1005,1.3940298507462687,1.7768362205767756,20.64900362323735,33.671747395833336,71.0060171875,19.016125520833334,43.66360318912105,84.26474259453136,28.400230538766348,33.239608559398576,0.9960471633110121,0.6447004731171472,5.693289082439906
0,686532.5,3807.7151901721954,1381,894,1.5447427293064877,1.798332926700484,21.11873067839917,24.520142708333335,58.656953125,12.344389583333333,36.53012657241012,78.17738492449863,23.3493155900387,21.708114799963163,0.9976123422736145,0.703686924825301,4.86345578344106
0,799370.0,4258.315258979797,1495,1057,1.4143803216650899,1.976825500081314,22.68442504079485,30.506548958333333,69.44516302083333,16.640940104166667,40.32074552399975,81.73220791471404,26.294793100923435,26.460437029631137,0.9971325399654768,0.6483734306235877,5.702373472840956
0,776729.0,4058.006602883339,1427,989,1.442871587462083,1.8169824996877932,21.200982053000182,30.282605729166665,66.03766979166667,15.862060416666667,40.17231121916369,79.82828194101049,25.983345502546122,29.4211488376045,0.9968350620234957,0.6609164503737376,5.561836957328973
0,509847.5,3472.529332280159,1344,721,1.8640776699029127,1.9006153800891443,23.65111129023107,20.454091145833335,46.692721875,11.343515625,37.05986568324885,77.01500756716555,24.178472004527357,21.54211584997478,0.9968723484620446,0.7662864149075177,3.960736861769393
0,432918.0,3140.9931948184967,1339,493,2.716024340770791,1.5248314923380408,22.789161573083373,11.441051041666666,31.329866666666668,4.527439583333333,26.652623503205977,58.288953637093435,18.62441711018812,13.08391916479632,0.9986199478554936,0.8145438693869884,3.300559524540665
0,457445.5,3154.9902304410934,1180,726,1.6253443526170799,1.8727476825108127,21.7598891106782,15.576094791666666,39.3216828125,7.2221307291666665,32.81298122185813,69.93264266615644,21.981286764768612,22.584865839847176,0.9970620641340848,0.7881122912330932,3.7269317154585773
0,837672.0,4158.57513988018,1462,1057,1.3831598864711447,1.8447960538253636,20.645010450426255,36.86041458333333,72.69741041666667,23.077184375,44.46257482042009,81.98199017773594,31.08130930970555,24.540168548229076,0.9971346721117287,0.6425223364708212,5.705457050629667
0,563557.5,3516.2938327789307,1289,827,1.558645707376058,1.8915603110596524,21.93977068611303,17.182163541666668,46.07191510416666,8.179098958333332,31.40718010706181,71.29412463804638,21.080074631741493,14.161412574459678,0.998478782087305,0.7673279358412188,4.131309664397377
0,503455.0,3120.9486013650894,1095,785,1.394904458598726,1.7073521963234053,19.346952900185137,17.632844270833335,43.4539359375,6.876017708333333,33.43132000995532,72.60453387744111,20.251342014576554,16.533060178397225,0.9979261026982186,0.7760193459241576,3.91380084039983
